message_id,timestamp,sender,category,confidence,uncertain,reason,message_masked,is_mandatory
MSG_0696,2026-09-19 04:35:00,Rohan,general_information,0.68,False,Matched possibility statement (sender: Rohan).,One more thing: The report may be needed tomorrow.,False
MSG_0697,2026-09-19 05:12:00,Meera,meeting_or_event,0.93,False,Matched calendar entry + named event 'family dinner' + date+time+location structure (sender: Meera).,"One more thing: Calendar update: family dinner, 2026-09-09 at 12:00, the library.",False
MSG_0698,2026-09-19 05:49:00,Aarav,general_information,0.74,False,Matched relocation notice (sender: Aarav).,FYI: The building entrance has moved temporarily.,False
MSG_0699,2026-09-19 06:26:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + coupon expiry (sender: Promotions).,Can you help? Your food-delivery coupon expires tonight. Use code SAVE12.,False
MSG_0700,2026-09-19 07:03:00,Project Lead,general_information,0.76,False,Matched service-interval statement (sender: Project Lead).,Can you help? The shuttle leaves every thirty minutes.,False
MSG_0701,2026-09-19 07:40:00,Maya,general_information,0.76,False,Matched service-interval statement (sender: Maya).,One more thing: The shuttle leaves every thirty minutes.,False
MSG_0702,2026-09-19 08:17:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + free delivery (sender: Promotions).,Just checking-Free delivery on orders above 499 rupees. Use code SAVE28.,False
MSG_0703,2026-09-19 08:54:00,Ishaan,personal_information,0.72,False,Matched communication preference (sender: Ishaan).,"Quick update: Just so you know, i prefer receiving updates by email.",False
MSG_0704,2026-09-19 09:31:00,Ananya,general_information,0.74,False,Matched reorganisation notice (sender: Ananya).,Important: The project folder was reorganized.,False
MSG_0705,2026-09-19 10:08:00,Project Lead,general_information,0.76,False,Matched hours-change statement (sender: Project Lead).,One more thing: The library has extended weekend hours.,False
MSG_0706,2026-09-19 10:45:00,Maya,meeting_or_event,0.89,False,Matched invitation to join + named event 'study-group session' + date+time+location structure (sender: Maya).,"Quick update: Please join the study-group session on 2026-09-03, 10:00 at Google Meet.",False
MSG_0707,2026-09-19 11:22:00,Aarav,meeting_or_event,0.92,False,Matched explicit schedule + named event 'product demo' + date+time+location structure (sender: Aarav).,Important: The product demo is scheduled for 2026-09-02 at 13:00 in Meeting Room A.,False
MSG_0708,2026-09-19 11:59:00,Maya,action_required,0.86,False,Matched task noun 'project tracker' + request 'can you' + date bound 'before 2026-09-02' (sender: Maya).,Can you help? Can you update the project tracker before 2026-09-02?,False
MSG_0709,2026-09-19 12:36:00,HR Team,general_information,0.74,False,Matched reorganisation notice (sender: HR Team).,"Hi, The project folder was reorganized.",False
MSG_0710,2026-09-19 13:13:00,Ishaan,general_information,0.82,False,Matched availability statement + version statement (sender: Ishaan).,"Hi, The new Python version is available.",False
MSG_0711,2026-09-19 13:50:00,Kabir,meeting_or_event,0.94,False,Matched reminder of an event + scheduled date phrase + named event 'doctor appointment' + date+time+location structure (sender: Kabir).,Can you help? Reminder: doctor appointment happens on 2026-09-06 at 13:00 in the city clinic.,False
MSG_0712,2026-09-19 14:27:00,Promotions,promotional,0.93,False,Matched sender is the promotions account + promo code 'SAVE..' + sale or offer wording + festival wording (sender: Promotions).,For today: Special festival discount on clothing. Use code SAVE47.,False
MSG_0713,2026-09-19 15:04:00,Ananya,personal_information,0.77,False,Matched meeting-time preference (sender: Ananya).,Quick update: I might prefer evening meetings now.,False
MSG_0714,2026-09-19 15:41:00,Promotions,promotional,0.93,False,Matched sender is the promotions account + promo code 'SAVE..' + plan upsell wording (sender: Promotions).,One more thing: Upgrade your subscription and save 30%. Use code SAVE24.,False
MSG_0715,2026-09-19 16:18:00,Vikram,sensitive_information,0.95,False,Matched sensitive value present (sender: Vikram).,FYI: The temporary access token is ******.,False
MSG_0716,2026-09-19 16:55:00,Meera,action_required,0.86,False,Matched request verb 'Share' + task noun 'meeting notes' + due-date phrase 'due on' (sender: Meera).,Can you help? Share the meeting notes is due on 2026-09-07.,False
MSG_0717,2026-09-19 17:32:00,Kabir,action_required,0.75,True,Matched request verb 'call' + polite request 'please' (sender: Kabir). Low-confidence match.,FYI: Please call Maya when you are free.,False
MSG_0718,2026-09-19 18:09:00,Ananya,personal_information,0.9,False,Matched personal note + living-near statement (sender: Ananya).,Important: Personal note: i live near the central library.,False
MSG_0719,2026-09-19 18:46:00,Kabir,meeting_or_event,0.94,False,Matched reminder of an event + scheduled date phrase + named event 'mentor catch-up' + date+time+location structure (sender: Kabir).,Just checking-Reminder: mentor catch-up happens on 2026-09-06 at 13:00 in the city clinic.,False
MSG_0720,2026-09-19 19:23:00,Meera,action_required,0.86,False,Matched request verb 'Share' + task noun 'meeting notes' + due-date phrase 'due on' (sender: Meera).,Share the meeting notes is due on 2026-09-09.,False
MSG_0721,2026-09-19 20:00:00,Promotions,promotional,0.94,False,Matched sender is the promotions account + promo code 'SAVE..' + sale or offer wording + buy-one-get-one (sender: Promotions).,FYI: Limited-time offer: buy one course and get one free. Use code SAVE41.,False
MSG_0722,2026-09-19 20:37:00,Meera,action_required,0.86,False,Matched request verb 'Send' + task noun 'expense receipt' + due-date phrase 'due on' (sender: Meera).,Just checking-Send the expense receipt is due on 2026-09-02.,False
MSG_0723,2026-09-19 21:14:00,Kabir,sensitive_information,0.95,False,Matched sensitive value present (sender: Kabir).,"Hi, My account recovery code is ******.",False
MSG_0724,2026-09-19 21:51:00,Neha,general_information,0.8,False,Matched portal statement + supply statement (sender: Neha).,Quick update: The training material is on the portal.,False
MSG_0725,2026-09-19 22:28:00,Maya,action_required,0.89,False,Matched request verb 'send' + task noun 'revised presentation' + request 'can you' + date bound 'before 2026-09-09' (sender: Maya).,For today: Can you send the revised presentation before 2026-09-09?,False
MSG_0726,2026-09-19 23:05:00,Tara,sensitive_information,0.95,False,Matched sensitive value present (sender: Tara).,FYI: My identification number is ******.,False
MSG_0727,2026-09-19 23:42:00,Ishaan,sensitive_information,0.94,False,Matched sensitive value present (sender: Ishaan).,Just checking-Use password ****** to sign in to the test account.,False
MSG_0728,2026-09-20 00:19:00,Tara,general_information,0.52,True,No specific classification signal matched; the message reads as an informational statement.,Can you help? Maya asked whether the demo was ready.,False
MSG_0729,2026-09-20 00:56:00,Tara,personal_information,0.9,False,Matched profile statement + diet preference (sender: Tara).,"Please note: For my profile, i am vegetarian.",False
MSG_0730,2026-09-20 01:33:00,Aarav,action_required,0.88,False,Matched request verb 'submit' + task noun 'weekly report' + polite request 'please' + date bound 'by 2026-09-03' (sender: Aarav).,Just checking-Please submit the weekly report by 2026-09-03.,False
MSG_0731,2026-09-20 02:10:00,HR Team,general_information,0.76,False,Matched holiday notice (sender: HR Team).,Important: Tomorrow is a public holiday.,False
MSG_0732,2026-09-20 02:47:00,Rohan,general_information,0.71,False,Matched update statement (sender: Rohan).,Can you help? The report template has been updated.,False
MSG_0733,2026-09-20 03:24:00,Tara,personal_information,0.9,False,Matched profile statement + diet preference (sender: Tara).,"FYI: For my profile, i am vegetarian.",False
MSG_0734,2026-09-20 04:01:00,Meera,general_information,0.76,False,Matched maintenance notice (sender: Meera).,Please note: The office Wi-Fi will be under maintenance tonight.,False
MSG_0735,2026-09-20 04:38:00,Promotions,promotional,0.93,False,Matched sender is the promotions account + promo code 'SAVE..' + plan upsell wording (sender: Promotions).,For today: Upgrade your subscription and save 30%. Use code SAVE44.,False
MSG_0736,2026-09-20 05:15:00,Maya,action_required,0.86,False,Matched task noun 'project tracker' + request 'can you' + date bound 'before 2026-09-06' (sender: Maya).,Please note: Can you update the project tracker before 2026-09-06?,False
MSG_0737,2026-09-20 05:52:00,Promotions,promotional,0.93,False,Matched sender is the promotions account + promo code 'SAVE..' + sale or offer wording + festival wording (sender: Promotions).,FYI: Special festival discount on clothing. Use code SAVE47.,False
MSG_0738,2026-09-20 06:29:00,Neha,general_information,0.52,True,No specific classification signal matched; the message reads as an informational statement.,Just checking-I will send the login details separately.,False
MSG_0739,2026-09-20 07:06:00,Rohan,sensitive_information,0.95,False,Matched sensitive value present (sender: Rohan).,"Hi, My recent test result says ******.",False
MSG_0740,2026-09-20 07:43:00,Vikram,action_required,0.9,False,Matched request verb 'renew' + task noun 'library book' + request 'need you to' + date bound 'by 2026-09-10' (sender: Vikram).,I need you to renew the library book by 2026-09-10.,False
MSG_0741,2026-09-20 08:20:00,Ananya,general_information,0.71,False,Matched update statement (sender: Ananya).,Please note: The report template has been updated.,False
MSG_0742,2026-09-20 08:57:00,Ishaan,promotional,0.75,False,Matched plan upsell wording (sender: Ishaan).,One more thing: You may like our new student plan.,False
MSG_0743,2026-09-20 09:34:00,Tara,action_required,0.9,False,Matched request verb 'pay' + task noun 'electricity bill' + imperative 'don't forget' + explicit 'deadline' (sender: Tara).,One more thing: Don't forget to pay the electricity bill; deadline is 2026-09-02.,False
MSG_0744,2026-09-20 10:11:00,Meera,meeting_or_event,0.93,False,Matched calendar entry + named event 'team stand-up' + date+time+location structure (sender: Meera).,"For today: Calendar update: team stand-up, 2026-09-09 at 16:00, the library.",False
MSG_0745,2026-09-20 10:48:00,Maya,meeting_or_event,0.89,False,Matched invitation to join + named event 'AI workshop' + date+time+location structure (sender: Maya).,"Just checking-Please join the AI workshop on 2026-09-03, 10:00 at Google Meet.",False
MSG_0746,2026-09-20 11:25:00,Maya,personal_information,0.9,False,Matched personal note + favourite preference (sender: Maya).,Personal note: my favourite language is Python.,False
MSG_0747,2026-09-20 12:02:00,Ishaan,meeting_or_event,0.89,False,Matched invitation to join + named event 'AI workshop' + date+time+location structure (sender: Ishaan).,"Quick update: Please join the AI workshop on 2026-09-18, 13:00 at Conference Room 2.",False
MSG_0748,2026-09-20 12:39:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + sale or offer wording (sender: Promotions).,Quick update: Flash sale on laptops starts at 6 PM. Use code SAVE33.,False
MSG_0749,2026-09-20 13:16:00,Ishaan,sensitive_information,0.94,False,Matched sensitive value present (sender: Ishaan).,Important: Use password ****** to sign in to the test account.,False
MSG_0750,2026-09-20 13:53:00,Vikram,personal_information,0.8,False,Matched appearance preference (sender: Vikram).,Important: Remember that i use dark mode.,False
MSG_0751,2026-09-20 14:30:00,Neha,sensitive_information,0.94,False,Matched sensitive value present (sender: Neha).,"Hi, Please note my bank account number ***************.",False
MSG_0752,2026-09-20 15:07:00,Neha,sensitive_information,0.94,False,Matched sensitive value present (sender: Neha).,Please note my bank account number ************.,False
MSG_0753,2026-09-20 15:44:00,Kabir,sensitive_information,0.95,False,Matched sensitive value present (sender: Kabir).,Can you help? My account recovery code is ******.,False
MSG_0754,2026-09-20 16:21:00,Tara,action_required,0.9,False,Matched request verb 'pay' + task noun 'electricity bill' + imperative 'don't forget' + explicit 'deadline' (sender: Tara).,Please note: Don't forget to pay the electricity bill; deadline is 2026-09-04.,False
MSG_0755,2026-09-20 16:58:00,Project Lead,general_information,0.76,False,Matched maintenance notice (sender: Project Lead).,Quick update: The office Wi-Fi will be under maintenance tonight.,False
MSG_0756,2026-09-20 17:35:00,Kabir,personal_information,0.8,False,Matched clothing size (sender: Kabir).,"FYI: Just so you know, my T-shirt size is medium.",False
MSG_0757,2026-09-20 18:12:00,Tara,action_required,0.89,False,Matched request verb 'call' + imperative 'don't forget' + explicit 'deadline' (sender: Tara).,"Hi, Don't forget to call the service centre; deadline is 2026-09-02.",False
MSG_0758,2026-09-20 18:49:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + cashback (sender: Promotions).,Important: Book movie tickets today and receive cashback. Use code SAVE36.,False
MSG_0759,2026-09-20 19:26:00,Aarav,meeting_or_event,0.92,False,Matched explicit schedule + named event 'product demo' + date+time+location structure (sender: Aarav).,The product demo is scheduled for 2026-09-12 at 11:00 in Meeting Room A.,False
MSG_0760,2026-09-20 20:03:00,Promotions,promotional,0.94,False,Matched sender is the promotions account + promo code 'SAVE..' + sale or offer wording + buy-one-get-one (sender: Promotions).,For today: Limited-time offer: buy one course and get one free. Use code SAVE41.,False
MSG_0761,2026-09-20 20:40:00,Kabir,action_required,0.9,False,Matched request verb 'upload' + task noun 'assignment' + imperative 'don't forget' + explicit 'deadline' (sender: Kabir).,"Hi, Don't forget to upload the assignment; deadline is 2026-09-05.",False
MSG_0762,2026-09-20 21:17:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + percentage discount (sender: Promotions).,FYI: Get 25% off selected headphones this weekend. Use code SAVE40.,False
MSG_0763,2026-09-20 21:54:00,Tara,sensitive_information,0.95,False,Matched sensitive value present (sender: Tara).,Please note: My identification number is ******.,False
MSG_0764,2026-09-20 22:31:00,Maya,general_information,0.76,False,Matched service-interval statement (sender: Maya).,Just checking-The shuttle leaves every thirty minutes.,False
MSG_0765,2026-09-20 23:08:00,Promotions,promotional,0.93,False,Matched sender is the promotions account + promo code 'SAVE..' + plan upsell wording (sender: Promotions).,Just checking-Upgrade your subscription and save 30%. Use code SAVE24.,False
MSG_0766,2026-09-20 23:45:00,Promotions,promotional,0.93,False,Matched sender is the promotions account + promo code 'SAVE..' + sale or offer wording + festival wording (sender: Promotions).,"Hi, Special festival discount on clothing. Use code SAVE17.",False
MSG_0767,2026-09-21 00:22:00,Promotions,promotional,0.93,False,Matched sender is the promotions account + promo code 'SAVE..' + sale or offer wording + festival wording (sender: Promotions).,Just checking-Special festival discount on clothing. Use code SAVE27.,False
MSG_0768,2026-09-21 00:59:00,Rohan,general_information,0.68,False,Matched possibility statement (sender: Rohan).,For today: The report may be needed tomorrow.,False
MSG_0769,2026-09-21 01:36:00,Vikram,personal_information,0.8,False,Matched appearance preference (sender: Vikram).,"Hi, Remember that i use dark mode.",False
MSG_0770,2026-09-21 02:13:00,Maya,meeting_or_event,0.75,True,Matched tentative meeting proposal (sender: Maya). Low-confidence match.,Please note: Let us meet sometime next week.,False
MSG_0771,2026-09-21 02:50:00,Neha,general_information,0.52,True,No specific classification signal matched; the message reads as an informational statement.,I will send the login details separately.,False
MSG_0772,2026-09-21 03:27:00,Rohan,sensitive_information,0.95,False,Matched sensitive value present (sender: Rohan).,For today: My recent test result says ******.,False
MSG_0773,2026-09-21 04:04:00,Ananya,personal_information,0.77,False,Matched meeting-time preference (sender: Ananya).,Important: I might prefer evening meetings now.,False
MSG_0774,2026-09-21 04:41:00,Tara,general_information,0.82,False,Matched availability statement + version statement (sender: Tara).,Just checking-The new Python version is available.,False
MSG_0775,2026-09-21 05:18:00,Aarav,action_required,0.76,True,Matched request verb 'send' + request 'could you' (sender: Aarav). Low-confidence match.,Just checking-Could you send it soon?,False
MSG_0776,2026-09-21 05:55:00,Meera,action_required,0.86,False,Matched request verb 'Send' + task noun 'expense receipt' + due-date phrase 'due on' (sender: Meera).,FYI: Send the expense receipt is due on 2026-09-06.,False
MSG_0777,2026-09-21 06:32:00,Ishaan,sensitive_information,0.94,False,Matched sensitive value present (sender: Ishaan).,One more thing: Use password ****** to sign in to the test account.,False
MSG_0778,2026-09-21 07:09:00,Vikram,sensitive_information,0.95,False,Matched sensitive value present (sender: Vikram).,One more thing: The temporary access token is ******.,False
MSG_0779,2026-09-21 07:46:00,Ananya,action_required,0.88,False,Matched request verb 'reply' + task noun 'client email' + polite request 'please' + date bound 'by 2026-09-06' (sender: Ananya).,"Hi, Please reply to the client email by 2026-09-06.",False
MSG_0780,2026-09-21 08:23:00,Maya,action_required,0.89,False,Matched request verb 'send' + task noun 'revised presentation' + request 'can you' + date bound 'before 2026-09-10' (sender: Maya).,Can you help? Can you send the revised presentation before 2026-09-10?,False
MSG_0781,2026-09-21 09:00:00,Ishaan,personal_information,0.72,False,Matched communication preference (sender: Ishaan).,"Important: Just so you know, i prefer receiving updates by email.",False
MSG_0782,2026-09-21 09:37:00,Project Lead,general_information,0.76,False,Matched service-interval statement (sender: Project Lead).,"Hi, The shuttle leaves every thirty minutes.",False
MSG_0783,2026-09-21 10:14:00,Neha,action_required,0.9,False,Matched request verb 'review' + task noun 'model results' + request 'need you to' + date bound 'by 2026-09-09' (sender: Neha).,Quick update: I need you to review the model results by 2026-09-09.,False
MSG_0784,2026-09-21 10:51:00,Ananya,action_required,0.88,False,Matched request verb 'reply' + task noun 'client email' + polite request 'please' + date bound 'by 2026-09-02' (sender: Ananya).,Quick update: Please reply to the client email by 2026-09-02.,False
MSG_0785,2026-09-21 11:28:00,Ishaan,promotional,0.75,False,Matched plan upsell wording (sender: Ishaan).,Please note: You may like our new student plan.,False
MSG_0786,2026-09-21 12:05:00,Ishaan,promotional,0.75,False,Matched plan upsell wording (sender: Ishaan).,FYI: You may like our new student plan.,False
MSG_0787,2026-09-21 12:42:00,Meera,action_required,0.86,False,Matched request verb 'Share' + task noun 'meeting notes' + due-date phrase 'due on' (sender: Meera).,Important: Share the meeting notes is due on 2026-09-03.,False
MSG_0788,2026-09-21 13:19:00,Ananya,meeting_or_event,0.92,False,Matched explicit schedule + named event 'client discussion' + date+time+location structure (sender: Ananya).,Quick update: The client discussion is scheduled for 2026-09-17 at 12:00 in Zoom.,False
MSG_0789,2026-09-21 13:56:00,Meera,meeting_or_event,0.93,False,Matched calendar entry + named event 'placement briefing' + date+time+location structure (sender: Meera).,"Hi, Calendar update: placement briefing, 2026-09-09 at 12:00, the library.",False
MSG_0790,2026-09-21 14:33:00,Maya,personal_information,0.9,False,Matched personal note + favourite preference (sender: Maya).,Quick update: Personal note: my favourite language is Python.,False
MSG_0791,2026-09-21 15:10:00,Ananya,sensitive_information,0.95,False,Matched sensitive value present (sender: Ananya).,Please note: Your OTP is *********. It expires in 10 minutes.,False
MSG_0792,2026-09-21 15:47:00,Aarav,meeting_or_event,0.9,False,Matched explicit schedule + named event 'project review' + date+time+location structure (sender: Aarav).,The project review is scheduled for 2026-09-02 at 9:00 in Meeting Room A.,False
MSG_0793,2026-09-21 16:24:00,Ishaan,meeting_or_event,0.89,False,Matched invitation to join + named event 'study-group session' + date+time+location structure (sender: Ishaan).,"Please note: Please join the study-group session on 2026-09-08, 11:00 at Conference Room 2.",False
MSG_0794,2026-09-21 17:01:00,Ishaan,general_information,0.82,False,Matched availability statement + version statement (sender: Ishaan).,Can you help? The new Python version is available.,False
MSG_0795,2026-09-21 17:38:00,Meera,action_required,0.86,False,Matched request verb 'Share' + task noun 'meeting notes' + due-date phrase 'due on' (sender: Meera).,For today: Share the meeting notes is due on 2026-09-06.,False
MSG_0796,2026-09-21 18:15:00,Ananya,personal_information,0.9,False,Matched personal note + living-near statement (sender: Ananya).,"Hi, Personal note: i live near the central library.",False
MSG_0797,2026-09-21 18:52:00,Rohan,meeting_or_event,0.93,False,Matched calendar entry + named event 'family dinner' + date+time+location structure (sender: Rohan).,"Important: Calendar update: family dinner, 2026-09-04 at 15:00, the college auditorium.",False
MSG_0798,2026-09-21 19:29:00,Vikram,meeting_or_event,0.91,False,Matched availability request for a slot + named event 'college seminar' + date+time+location structure (sender: Vikram).,One more thing: Are you available for the college seminar at 11:00 on 2026-09-20? Location: the training hall.,False
MSG_0799,2026-09-21 20:06:00,Kabir,action_required,0.9,False,Matched request verb 'email' + task noun 'signed document' + imperative 'don't forget' + explicit 'deadline' (sender: Kabir).,Quick update: Don't forget to email the signed document; deadline is 2026-09-02.,False
MSG_0800,2026-09-21 20:43:00,Neha,meeting_or_event,0.89,False,Matched availability request for a slot + named event 'design review' + date+time+location structure (sender: Neha).,Just checking-Are you available for the design review at 12:00 on 2026-09-05? Location: the main office.,False
MSG_0801,2026-09-21 21:20:00,Maya,meeting_or_event,0.75,True,Matched tentative meeting proposal (sender: Maya). Low-confidence match.,For today: Let us meet sometime next week.,False
MSG_0802,2026-09-21 21:57:00,Aarav,sensitive_information,0.95,False,Matched sensitive value present (sender: Aarav).,One more thing: My home address is ******.,False
MSG_0803,2026-09-21 22:34:00,Meera,sensitive_information,0.95,False,Matched sensitive value present (sender: Meera).,Please note: My card number is **********************.,False
MSG_0804,2026-09-21 23:11:00,Maya,sensitive_information,0.95,False,Matched sensitive value present (sender: Maya).,"Hi, You can contact me on **************.",False
MSG_0805,2026-09-21 23:48:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + coupon expiry (sender: Promotions).,Important: Your food-delivery coupon expires tonight. Use code SAVE32.,False
MSG_0806,2026-09-22 00:25:00,Kabir,general_information,0.76,False,Matched maintenance notice (sender: Kabir).,Can you help? The office Wi-Fi will be under maintenance tonight.,False
MSG_0807,2026-09-22 01:02:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + coupon expiry (sender: Promotions).,Your food-delivery coupon expires tonight. Use code SAVE12.,False
MSG_0808,2026-09-22 01:39:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + reward points (sender: Promotions).,Quick update: Earn reward points on your next purchase. Use code SAVE35.,False
MSG_0809,2026-09-22 02:16:00,Tara,action_required,0.9,False,Matched request verb 'pay' + task noun 'electricity bill' + imperative 'don't forget' + explicit 'deadline' (sender: Tara).,FYI: Don't forget to pay the electricity bill; deadline is 2026-09-07.,False
MSG_0810,2026-09-22 02:53:00,Vikram,meeting_or_event,0.89,False,Matched availability request for a slot + named event 'design review' + date+time+location structure (sender: Vikram).,"Hi, Are you available for the design review at 13:00 on 2026-09-10? Location: the training hall.",False
MSG_0811,2026-09-22 03:30:00,Kabir,action_required,0.75,True,Matched request verb 'call' + polite request 'please' (sender: Kabir). Low-confidence match.,Just checking-Please call Maya when you are free.,False
MSG_0812,2026-09-22 04:07:00,Meera,sensitive_information,0.95,False,Matched sensitive value present (sender: Meera).,My card number is *******************.,False
MSG_0813,2026-09-22 04:44:00,Meera,sensitive_information,0.95,False,Matched sensitive value present (sender: Meera).,FYI: My card number is **********************.,False
MSG_0814,2026-09-22 05:21:00,Ananya,action_required,0.87,False,Matched request verb 'complete' + polite request 'please' + date bound 'by 2026-09-05' (sender: Ananya).,For today: Please complete the Python exercise by 2026-09-05.,False
MSG_0815,2026-09-22 05:58:00,Meera,action_required,0.86,False,Matched request verb 'Send' + task noun 'expense receipt' + due-date phrase 'due on' (sender: Meera).,Important: Send the expense receipt is due on 2026-09-04.,False
MSG_0816,2026-09-22 06:35:00,Vikram,action_required,0.71,True,Matched request verb 'review' + conditional 'if possible' (sender: Vikram). Low-confidence match.,"Quick update: If possible, review the file before the meeting.",False
MSG_0817,2026-09-22 07:12:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + free delivery (sender: Promotions).,"Hi, Free delivery on orders above 499 rupees. Use code SAVE18.",False
MSG_0818,2026-09-22 07:49:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + reward points (sender: Promotions).,"Hi, Earn reward points on your next purchase. Use code SAVE15.",False
MSG_0819,2026-09-22 08:26:00,Meera,action_required,0.86,False,Matched request verb 'Share' + task noun 'meeting notes' + due-date phrase 'due on' (sender: Meera).,Please note: Share the meeting notes is due on 2026-09-02.,False
MSG_0820,2026-09-22 09:03:00,Vikram,general_information,0.74,False,Matched hours-change statement 2 (sender: Vikram).,Please note: The support team changed its working hours.,False
MSG_0821,2026-09-22 09:40:00,Rohan,meeting_or_event,0.93,False,Matched calendar entry + named event 'placement briefing' + date+time+location structure (sender: Rohan).,"FYI: Calendar update: placement briefing, 2026-09-14 at 9:00, the college auditorium.",False
MSG_0822,2026-09-22 10:17:00,Rohan,meeting_or_event,0.93,False,Matched calendar entry + named event 'team stand-up' + date+time+location structure (sender: Rohan).,"Quick update: Calendar update: team stand-up, 2026-09-14 at 9:00, the college auditorium.",False
MSG_0823,2026-09-22 10:54:00,Meera,meeting_or_event,0.93,False,Matched calendar entry + named event 'placement briefing' + date+time+location structure (sender: Meera).,"Important: Calendar update: placement briefing, 2026-09-19 at 10:00, the library.",False
MSG_0824,2026-09-22 11:31:00,Aarav,action_required,0.88,False,Matched request verb 'submit' + task noun 'weekly report' + polite request 'please' + date bound 'by 2026-09-07' (sender: Aarav).,FYI: Please submit the weekly report by 2026-09-07.,False
MSG_0825,2026-09-22 12:08:00,Vikram,general_information,0.71,False,Matched update statement (sender: Vikram).,Quick update: The report template has been updated.,False
MSG_0826,2026-09-22 12:45:00,Ishaan,action_required,0.89,False,Matched request verb 'finish' + task noun 'test cases' + request 'can you' + date bound 'before 2026-09-08' (sender: Ishaan).,Can you finish the test cases before 2026-09-08?,False
MSG_0827,2026-09-22 13:22:00,Kabir,action_required,0.75,True,Matched request verb 'call' + polite request 'please' (sender: Kabir). Low-confidence match.,For today: Please call Maya when you are free.,False
MSG_0828,2026-09-22 13:59:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + reward points (sender: Promotions).,For today: Earn reward points on your next purchase. Use code SAVE45.,False
MSG_0829,2026-09-22 14:36:00,Kabir,action_required,0.9,False,Matched request verb 'email' + task noun 'signed document' + imperative 'don't forget' + explicit 'deadline' (sender: Kabir).,Important: Don't forget to email the signed document; deadline is 2026-09-10.,False
MSG_0830,2026-09-22 15:13:00,Ishaan,general_information,0.74,False,Matched relocation notice (sender: Ishaan).,Please note: The building entrance has moved temporarily.,False
MSG_0831,2026-09-22 15:50:00,Vikram,meeting_or_event,0.91,False,Matched availability request for a slot + named event 'technical interview' + date+time+location structure (sender: Vikram).,For today: Are you available for the technical interview at 11:00 on 2026-09-20? Location: the training hall.,False
MSG_0832,2026-09-22 16:27:00,Promotions,promotional,0.93,False,Matched sender is the promotions account + promo code 'SAVE..' + plan upsell wording (sender: Promotions).,Please note: Join our premium plan for exclusive benefits. Use code SAVE29.,False
MSG_0833,2026-09-22 17:04:00,Meera,personal_information,0.9,False,Matched personal note + emergency-contact statement (sender: Meera).,Just checking-Personal note: my emergency contact is my brother.,False
MSG_0834,2026-09-22 17:41:00,Ananya,sensitive_information,0.95,False,Matched sensitive value present (sender: Ananya).,Your OTP is ******. It expires in 10 minutes.,False
MSG_0835,2026-09-22 18:18:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + sale or offer wording (sender: Promotions).,FYI: Flash sale on laptops starts at 6 PM. Use code SAVE43.,False
MSG_0836,2026-09-22 18:55:00,Vikram,personal_information,0.8,False,Matched appearance preference (sender: Vikram).,Quick update: Remember that i use dark mode.,False
MSG_0837,2026-09-22 19:32:00,Neha,meeting_or_event,0.91,False,Matched availability request for a slot + named event 'technical interview' + date+time+location structure (sender: Neha).,Are you available for the technical interview at 14:00 on 2026-09-15? Location: the main office.,False
MSG_0838,2026-09-22 20:09:00,Maya,general_information,0.73,False,Matched status statement (sender: Maya).,Can you help? The laptop battery is fully charged.,False
MSG_0839,2026-09-22 20:46:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + sale or offer wording (sender: Promotions).,"Hi, Flash sale on laptops starts at 6 PM. Use code SAVE13.",False
MSG_0840,2026-09-22 21:23:00,Meera,meeting_or_event,0.53,True,Matched tentative review slot (sender: Meera). Low-confidence match.,The review could be Friday afternoon.,False
MSG_0841,2026-09-22 22:00:00,Maya,meeting_or_event,0.89,False,Matched invitation to join + named event 'internship orientation' + date+time+location structure (sender: Maya).,"Quick update: Please join the internship orientation on 2026-09-13, 16:00 at Google Meet.",False
MSG_0842,2026-09-22 22:37:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + coupon expiry (sender: Promotions).,Just checking-Your food-delivery coupon expires tonight. Use code SAVE22.,False
MSG_0843,2026-09-22 23:14:00,Kabir,general_information,0.76,False,Matched availability statement (sender: Kabir).,The webinar recording is now available.,False
MSG_0844,2026-09-22 23:51:00,Promotions,promotional,0.93,False,Matched sender is the promotions account + promo code 'SAVE..' + sale or offer wording + festival wording (sender: Promotions).,Quick update: Special festival discount on clothing. Use code SAVE37.,False
